"Id","ActivityHour","StepTotal","period"
6962181067,"2016-04-25 09:00:00",868,"april-may"
6962181067,"2016-04-25 10:00:00",3636,"april-may"
6962181067,"2016-04-25 11:00:00",521,"april-may"
6962181067,"2016-04-25 12:00:00",895,"april-may"
6962181067,"2016-04-25 13:00:00",0,"april-may"
6962181067,"2016-04-25 14:00:00",253,"april-may"
6962181067,"2016-04-25 15:00:00",293,"april-may"
6962181067,"2016-04-25 16:00:00",857,"april-may"
6962181067,"2016-04-25 17:00:00",2818,"april-may"
6962181067,"2016-04-25 18:00:00",285,"april-may"
6962181067,"2016-04-25 19:00:00",130,"april-may"
6962181067,"2016-04-25 20:00:00",14,"april-may"
6962181067,"2016-04-25 21:00:00",8,"april-may"
6962181067,"2016-04-25 22:00:00",95,"april-may"
6962181067,"2016-04-25 23:00:00",0,"april-may"
6962181067,"2016-04-26 00:00:00",0,"april-may"
6962181067,"2016-04-26 01:00:00",7,"april-may"
6962181067,"2016-04-26 02:00:00",0,"april-may"
6962181067,"2016-04-26 03:00:00",0,"april-may"
6962181067,"2016-04-26 04:00:00",0,"april-may"
6962181067,"2016-04-26 05:00:00",0,"april-may"
6962181067,"2016-04-26 06:00:00",188,"april-may"
6962181067,"2016-04-26 07:00:00",514,"april-may"
6962181067,"2016-04-26 08:00:00",429,"april-may"
6962181067,"2016-04-26 09:00:00",501,"april-may"
6962181067,"2016-04-26 10:00:00",665,"april-may"
6962181067,"2016-04-26 11:00:00",832,"april-may"
6962181067,"2016-04-26 12:00:00",5110,"april-may"
6962181067,"2016-04-26 13:00:00",22,"april-may"
6962181067,"2016-04-26 14:00:00",58,"april-may"
6962181067,"2016-04-26 15:00:00",323,"april-may"
6962181067,"2016-04-26 16:00:00",251,"april-may"
6962181067,"2016-04-26 17:00:00",161,"april-may"
6962181067,"2016-04-26 18:00:00",857,"april-may"
6962181067,"2016-04-26 19:00:00",299,"april-may"
6962181067,"2016-04-26 20:00:00",216,"april-may"
6962181067,"2016-04-26 21:00:00",0,"april-may"
6962181067,"2016-04-26 22:00:00",0,"april-may"
6962181067,"2016-04-26 23:00:00",0,"april-may"
6962181067,"2016-04-27 00:00:00",0,"april-may"
6962181067,"2016-04-27 01:00:00",0,"april-may"
6962181067,"2016-04-27 02:00:00",0,"april-may"
6962181067,"2016-04-27 03:00:00",8,"april-may"
6962181067,"2016-04-27 04:00:00",0,"april-may"
6962181067,"2016-04-27 05:00:00",0,"april-may"
6962181067,"2016-04-27 06:00:00",77,"april-may"
6962181067,"2016-04-27 07:00:00",660,"april-may"
6962181067,"2016-04-27 08:00:00",588,"april-may"
6962181067,"2016-04-27 09:00:00",259,"april-may"
6962181067,"2016-04-27 10:00:00",441,"april-may"
6962181067,"2016-04-27 11:00:00",3081,"april-may"
6962181067,"2016-04-27 12:00:00",371,"april-may"
6962181067,"2016-04-27 13:00:00",23,"april-may"
6962181067,"2016-04-27 14:00:00",71,"april-may"
6962181067,"2016-04-27 15:00:00",0,"april-may"
6962181067,"2016-04-27 16:00:00",816,"april-may"
6962181067,"2016-04-27 17:00:00",620,"april-may"
6962181067,"2016-04-27 18:00:00",799,"april-may"
6962181067,"2016-04-27 19:00:00",1229,"april-may"
6962181067,"2016-04-27 20:00:00",1106,"april-may"
6962181067,"2016-04-27 21:00:00",50,"april-may"
6962181067,"2016-04-27 22:00:00",6,"april-may"
6962181067,"2016-04-27 23:00:00",115,"april-may"
6962181067,"2016-04-28 00:00:00",0,"april-may"
6962181067,"2016-04-28 01:00:00",4,"april-may"
6962181067,"2016-04-28 02:00:00",38,"april-may"
6962181067,"2016-04-28 03:00:00",0,"april-may"
6962181067,"2016-04-28 04:00:00",0,"april-may"
6962181067,"2016-04-28 05:00:00",0,"april-may"
6962181067,"2016-04-28 06:00:00",0,"april-may"
6962181067,"2016-04-28 07:00:00",0,"april-may"
6962181067,"2016-04-28 08:00:00",632,"april-may"
6962181067,"2016-04-28 09:00:00",901,"april-may"
6962181067,"2016-04-28 10:00:00",775,"april-may"
6962181067,"2016-04-28 11:00:00",1226,"april-may"
6962181067,"2016-04-28 12:00:00",3769,"april-may"
6962181067,"2016-04-28 13:00:00",1469,"april-may"
6962181067,"2016-04-28 14:00:00",168,"april-may"
6962181067,"2016-04-28 15:00:00",851,"april-may"
6962181067,"2016-04-28 16:00:00",394,"april-may"
6962181067,"2016-04-28 17:00:00",1313,"april-may"
6962181067,"2016-04-28 18:00:00",410,"april-may"
6962181067,"2016-04-28 19:00:00",543,"april-may"
6962181067,"2016-04-28 20:00:00",134,"april-may"
6962181067,"2016-04-28 21:00:00",0,"april-may"
6962181067,"2016-04-28 22:00:00",0,"april-may"
6962181067,"2016-04-28 23:00:00",0,"april-may"
6962181067,"2016-04-29 00:00:00",0,"april-may"
6962181067,"2016-04-29 01:00:00",0,"april-may"
6962181067,"2016-04-29 02:00:00",0,"april-may"
6962181067,"2016-04-29 03:00:00",0,"april-may"
6962181067,"2016-04-29 04:00:00",0,"april-may"
6962181067,"2016-04-29 05:00:00",0,"april-may"
6962181067,"2016-04-29 06:00:00",82,"april-may"
6962181067,"2016-04-29 07:00:00",582,"april-may"
6962181067,"2016-04-29 08:00:00",649,"april-may"
6962181067,"2016-04-29 09:00:00",1162,"april-may"
6962181067,"2016-04-29 10:00:00",1345,"april-may"
6962181067,"2016-04-29 11:00:00",697,"april-may"
6962181067,"2016-04-29 12:00:00",2129,"april-may"
6962181067,"2016-04-29 13:00:00",100,"april-may"
6962181067,"2016-04-29 14:00:00",89,"april-may"
6962181067,"2016-04-29 15:00:00",587,"april-may"
6962181067,"2016-04-29 16:00:00",737,"april-may"
6962181067,"2016-04-29 17:00:00",526,"april-may"
6962181067,"2016-04-29 18:00:00",979,"april-may"
6962181067,"2016-04-29 19:00:00",433,"april-may"
6962181067,"2016-04-29 20:00:00",560,"april-may"
6962181067,"2016-04-29 21:00:00",77,"april-may"
6962181067,"2016-04-29 22:00:00",0,"april-may"
6962181067,"2016-04-29 23:00:00",28,"april-may"
6962181067,"2016-04-30 00:00:00",0,"april-may"
6962181067,"2016-04-30 01:00:00",7,"april-may"
6962181067,"2016-04-30 02:00:00",0,"april-may"
6962181067,"2016-04-30 03:00:00",0,"april-may"
6962181067,"2016-04-30 04:00:00",0,"april-may"
6962181067,"2016-04-30 05:00:00",0,"april-may"
6962181067,"2016-04-30 06:00:00",0,"april-may"
6962181067,"2016-04-30 07:00:00",0,"april-may"
6962181067,"2016-04-30 08:00:00",10,"april-may"
6962181067,"2016-04-30 09:00:00",572,"april-may"
6962181067,"2016-04-30 10:00:00",3293,"april-may"
6962181067,"2016-04-30 11:00:00",736,"april-may"
6962181067,"2016-04-30 12:00:00",613,"april-may"
6962181067,"2016-04-30 13:00:00",824,"april-may"
6962181067,"2016-04-30 14:00:00",676,"april-may"
6962181067,"2016-04-30 15:00:00",271,"april-may"
6962181067,"2016-04-30 16:00:00",0,"april-may"
6962181067,"2016-04-30 17:00:00",407,"april-may"
6962181067,"2016-04-30 18:00:00",686,"april-may"
6962181067,"2016-04-30 19:00:00",384,"april-may"
6962181067,"2016-04-30 20:00:00",1602,"april-may"
6962181067,"2016-04-30 21:00:00",0,"april-may"
6962181067,"2016-04-30 22:00:00",0,"april-may"
6962181067,"2016-04-30 23:00:00",0,"april-may"
6962181067,"2016-05-01 00:00:00",0,"april-may"
6962181067,"2016-05-01 01:00:00",0,"april-may"
6962181067,"2016-05-01 02:00:00",0,"april-may"
6962181067,"2016-05-01 03:00:00",16,"april-may"
6962181067,"2016-05-01 04:00:00",0,"april-may"
6962181067,"2016-05-01 05:00:00",0,"april-may"
6962181067,"2016-05-01 06:00:00",0,"april-may"
6962181067,"2016-05-01 07:00:00",0,"april-may"
6962181067,"2016-05-01 08:00:00",667,"april-may"
6962181067,"2016-05-01 09:00:00",289,"april-may"
6962181067,"2016-05-01 10:00:00",1647,"april-may"
6962181067,"2016-05-01 11:00:00",295,"april-may"
6962181067,"2016-05-01 12:00:00",205,"april-may"
6962181067,"2016-05-01 13:00:00",139,"april-may"
6962181067,"2016-05-01 14:00:00",181,"april-may"
6962181067,"2016-05-01 15:00:00",163,"april-may"
6962181067,"2016-05-01 16:00:00",25,"april-may"
6962181067,"2016-05-01 17:00:00",468,"april-may"
6962181067,"2016-05-01 18:00:00",544,"april-may"
6962181067,"2016-05-01 19:00:00",740,"april-may"
6962181067,"2016-05-01 20:00:00",31,"april-may"
6962181067,"2016-05-01 21:00:00",40,"april-may"
6962181067,"2016-05-01 22:00:00",4,"april-may"
6962181067,"2016-05-01 23:00:00",0,"april-may"
6962181067,"2016-05-02 00:00:00",0,"april-may"
6962181067,"2016-05-02 01:00:00",6,"april-may"
6962181067,"2016-05-02 02:00:00",0,"april-may"
6962181067,"2016-05-02 03:00:00",0,"april-may"
6962181067,"2016-05-02 04:00:00",29,"april-may"
6962181067,"2016-05-02 05:00:00",0,"april-may"
6962181067,"2016-05-02 06:00:00",68,"april-may"
6962181067,"2016-05-02 07:00:00",1123,"april-may"
6962181067,"2016-05-02 08:00:00",517,"april-may"
6962181067,"2016-05-02 09:00:00",1469,"april-may"
6962181067,"2016-05-02 10:00:00",752,"april-may"
6962181067,"2016-05-02 11:00:00",528,"april-may"
6962181067,"2016-05-02 12:00:00",1937,"april-may"
6962181067,"2016-05-02 13:00:00",20,"april-may"
6962181067,"2016-05-02 14:00:00",149,"april-may"
6962181067,"2016-05-02 15:00:00",430,"april-may"
6962181067,"2016-05-02 16:00:00",737,"april-may"
6962181067,"2016-05-02 17:00:00",1006,"april-may"
6962181067,"2016-05-02 18:00:00",1385,"april-may"
6962181067,"2016-05-02 19:00:00",2368,"april-may"
6962181067,"2016-05-02 20:00:00",50,"april-may"
6962181067,"2016-05-02 21:00:00",44,"april-may"
6962181067,"2016-05-02 22:00:00",178,"april-may"
6962181067,"2016-05-02 23:00:00",116,"april-may"
6962181067,"2016-05-03 00:00:00",0,"april-may"
6962181067,"2016-05-03 01:00:00",28,"april-may"
6962181067,"2016-05-03 02:00:00",0,"april-may"
6962181067,"2016-05-03 03:00:00",0,"april-may"
6962181067,"2016-05-03 04:00:00",67,"april-may"
6962181067,"2016-05-03 05:00:00",0,"april-may"
6962181067,"2016-05-03 06:00:00",6,"april-may"
6962181067,"2016-05-03 07:00:00",1058,"april-may"
6962181067,"2016-05-03 08:00:00",1083,"april-may"
6962181067,"2016-05-03 09:00:00",111,"april-may"
6962181067,"2016-05-03 10:00:00",1181,"april-may"
6962181067,"2016-05-03 11:00:00",1729,"april-may"
6962181067,"2016-05-03 12:00:00",3053,"april-may"
6962181067,"2016-05-03 13:00:00",1702,"april-may"
6962181067,"2016-05-03 14:00:00",213,"april-may"
6962181067,"2016-05-03 15:00:00",577,"april-may"
6962181067,"2016-05-03 16:00:00",391,"april-may"
6962181067,"2016-05-03 17:00:00",88,"april-may"
6962181067,"2016-05-03 18:00:00",306,"april-may"
6962181067,"2016-05-03 19:00:00",121,"april-may"
6962181067,"2016-05-03 20:00:00",308,"april-may"
6962181067,"2016-05-03 21:00:00",74,"april-may"
6962181067,"2016-05-03 22:00:00",13,"april-may"
6962181067,"2016-05-03 23:00:00",0,"april-may"
6962181067,"2016-05-04 00:00:00",0,"april-may"
6962181067,"2016-05-04 01:00:00",23,"april-may"
6962181067,"2016-05-04 02:00:00",10,"april-may"
6962181067,"2016-05-04 03:00:00",0,"april-may"
6962181067,"2016-05-04 04:00:00",9,"april-may"
6962181067,"2016-05-04 05:00:00",0,"april-may"
6962181067,"2016-05-04 06:00:00",58,"april-may"
6962181067,"2016-05-04 07:00:00",628,"april-may"
6962181067,"2016-05-04 08:00:00",710,"april-may"
6962181067,"2016-05-04 09:00:00",1066,"april-may"
6962181067,"2016-05-04 10:00:00",1809,"april-may"
6962181067,"2016-05-04 11:00:00",1621,"april-may"
6962181067,"2016-05-04 12:00:00",455,"april-may"
6962181067,"2016-05-04 13:00:00",0,"april-may"
6962181067,"2016-05-04 14:00:00",61,"april-may"
6962181067,"2016-05-04 15:00:00",294,"april-may"
6962181067,"2016-05-04 16:00:00",308,"april-may"
6962181067,"2016-05-04 17:00:00",521,"april-may"
6962181067,"2016-05-04 18:00:00",731,"april-may"
6962181067,"2016-05-04 19:00:00",1094,"april-may"
6962181067,"2016-05-04 20:00:00",602,"april-may"
6962181067,"2016-05-04 21:00:00",0,"april-may"
6962181067,"2016-05-04 22:00:00",91,"april-may"
6962181067,"2016-05-04 23:00:00",56,"april-may"
6962181067,"2016-05-05 00:00:00",0,"april-may"
6962181067,"2016-05-05 01:00:00",10,"april-may"
6962181067,"2016-05-05 02:00:00",0,"april-may"
6962181067,"2016-05-05 03:00:00",0,"april-may"
6962181067,"2016-05-05 04:00:00",0,"april-may"
6962181067,"2016-05-05 05:00:00",0,"april-may"
6962181067,"2016-05-05 06:00:00",33,"april-may"
6962181067,"2016-05-05 07:00:00",7,"april-may"
6962181067,"2016-05-05 08:00:00",817,"april-may"
6962181067,"2016-05-05 09:00:00",663,"april-may"
6962181067,"2016-05-05 10:00:00",730,"april-may"
6962181067,"2016-05-05 11:00:00",606,"april-may"
6962181067,"2016-05-05 12:00:00",769,"april-may"
6962181067,"2016-05-05 13:00:00",16,"april-may"
6962181067,"2016-05-05 14:00:00",157,"april-may"
6962181067,"2016-05-05 15:00:00",446,"april-may"
6962181067,"2016-05-05 16:00:00",727,"april-may"
6962181067,"2016-05-05 17:00:00",731,"april-may"
6962181067,"2016-05-05 18:00:00",819,"april-may"
6962181067,"2016-05-05 19:00:00",3673,"april-may"
6962181067,"2016-05-05 20:00:00",320,"april-may"
6962181067,"2016-05-05 21:00:00",0,"april-may"
6962181067,"2016-05-05 22:00:00",0,"april-may"
6962181067,"2016-05-05 23:00:00",0,"april-may"
6962181067,"2016-05-06 00:00:00",7,"april-may"
6962181067,"2016-05-06 01:00:00",0,"april-may"
6962181067,"2016-05-06 02:00:00",0,"april-may"
6962181067,"2016-05-06 03:00:00",0,"april-may"
6962181067,"2016-05-06 04:00:00",0,"april-may"
6962181067,"2016-05-06 05:00:00",0,"april-may"
6962181067,"2016-05-06 06:00:00",0,"april-may"
6962181067,"2016-05-06 07:00:00",493,"april-may"
6962181067,"2016-05-06 08:00:00",897,"april-may"
6962181067,"2016-05-06 09:00:00",422,"april-may"
6962181067,"2016-05-06 10:00:00",58,"april-may"
6962181067,"2016-05-06 11:00:00",145,"april-may"
6962181067,"2016-05-06 12:00:00",297,"april-may"
6962181067,"2016-05-06 13:00:00",252,"april-may"
6962181067,"2016-05-06 14:00:00",93,"april-may"
6962181067,"2016-05-06 15:00:00",7,"april-may"
6962181067,"2016-05-06 16:00:00",258,"april-may"
6962181067,"2016-05-06 17:00:00",417,"april-may"
6962181067,"2016-05-06 18:00:00",682,"april-may"
6962181067,"2016-05-06 19:00:00",67,"april-may"
6962181067,"2016-05-06 20:00:00",587,"april-may"
6962181067,"2016-05-06 21:00:00",480,"april-may"
6962181067,"2016-05-06 22:00:00",584,"april-may"
6962181067,"2016-05-06 23:00:00",162,"april-may"
6962181067,"2016-05-07 00:00:00",13,"april-may"
6962181067,"2016-05-07 01:00:00",175,"april-may"
6962181067,"2016-05-07 02:00:00",285,"april-may"
6962181067,"2016-05-07 03:00:00",75,"april-may"
6962181067,"2016-05-07 04:00:00",56,"april-may"
6962181067,"2016-05-07 05:00:00",0,"april-may"
6962181067,"2016-05-07 06:00:00",101,"april-may"
6962181067,"2016-05-07 07:00:00",0,"april-may"
6962181067,"2016-05-07 08:00:00",49,"april-may"
6962181067,"2016-05-07 09:00:00",573,"april-may"
6962181067,"2016-05-07 10:00:00",153,"april-may"
6962181067,"2016-05-07 11:00:00",763,"april-may"
6962181067,"2016-05-07 12:00:00",125,"april-may"
6962181067,"2016-05-07 13:00:00",462,"april-may"
6962181067,"2016-05-07 14:00:00",264,"april-may"
6962181067,"2016-05-07 15:00:00",0,"april-may"
6962181067,"2016-05-07 16:00:00",387,"april-may"
6962181067,"2016-05-07 17:00:00",318,"april-may"
6962181067,"2016-05-07 18:00:00",681,"april-may"
6962181067,"2016-05-07 19:00:00",1026,"april-may"
6962181067,"2016-05-07 20:00:00",502,"april-may"
6962181067,"2016-05-07 21:00:00",294,"april-may"
6962181067,"2016-05-07 22:00:00",319,"april-may"
6962181067,"2016-05-07 23:00:00",194,"april-may"
6962181067,"2016-05-08 00:00:00",0,"april-may"
6962181067,"2016-05-08 01:00:00",0,"april-may"
6962181067,"2016-05-08 02:00:00",0,"april-may"
6962181067,"2016-05-08 03:00:00",0,"april-may"
6962181067,"2016-05-08 04:00:00",87,"april-may"
6962181067,"2016-05-08 05:00:00",4,"april-may"
6962181067,"2016-05-08 06:00:00",0,"april-may"
6962181067,"2016-05-08 07:00:00",0,"april-may"
6962181067,"2016-05-08 08:00:00",5,"april-may"
6962181067,"2016-05-08 09:00:00",48,"april-may"
6962181067,"2016-05-08 10:00:00",771,"april-may"
6962181067,"2016-05-08 11:00:00",569,"april-may"
6962181067,"2016-05-08 12:00:00",429,"april-may"
6962181067,"2016-05-08 13:00:00",53,"april-may"
6962181067,"2016-05-08 14:00:00",106,"april-may"
6962181067,"2016-05-08 15:00:00",196,"april-may"
6962181067,"2016-05-08 16:00:00",1465,"april-may"
6962181067,"2016-05-08 17:00:00",396,"april-may"
6962181067,"2016-05-08 18:00:00",36,"april-may"
6962181067,"2016-05-08 19:00:00",0,"april-may"
6962181067,"2016-05-08 20:00:00",0,"april-may"
6962181067,"2016-05-08 21:00:00",0,"april-may"
6962181067,"2016-05-08 22:00:00",0,"april-may"
6962181067,"2016-05-08 23:00:00",23,"april-may"
6962181067,"2016-05-09 00:00:00",0,"april-may"
6962181067,"2016-05-09 01:00:00",0,"april-may"
6962181067,"2016-05-09 02:00:00",0,"april-may"
6962181067,"2016-05-09 03:00:00",0,"april-may"
6962181067,"2016-05-09 04:00:00",0,"april-may"
6962181067,"2016-05-09 05:00:00",0,"april-may"
6962181067,"2016-05-09 06:00:00",0,"april-may"
6962181067,"2016-05-09 07:00:00",15,"april-may"
6962181067,"2016-05-09 08:00:00",886,"april-may"
6962181067,"2016-05-09 09:00:00",1322,"april-may"
6962181067,"2016-05-09 10:00:00",4203,"april-may"
6962181067,"2016-05-09 11:00:00",690,"april-may"
6962181067,"2016-05-09 12:00:00",383,"april-may"
6962181067,"2016-05-09 13:00:00",106,"april-may"
6962181067,"2016-05-09 14:00:00",169,"april-may"
6962181067,"2016-05-09 15:00:00",14,"april-may"
6962181067,"2016-05-09 16:00:00",116,"april-may"
6962181067,"2016-05-09 17:00:00",890,"april-may"
6962181067,"2016-05-09 18:00:00",100,"april-may"
6962181067,"2016-05-09 19:00:00",3269,"april-may"
6962181067,"2016-05-09 20:00:00",52,"april-may"
6962181067,"2016-05-09 21:00:00",52,"april-may"
6962181067,"2016-05-09 22:00:00",75,"april-may"
6962181067,"2016-05-09 23:00:00",0,"april-may"
6962181067,"2016-05-10 00:00:00",35,"april-may"
6962181067,"2016-05-10 01:00:00",11,"april-may"
6962181067,"2016-05-10 02:00:00",6,"april-may"
6962181067,"2016-05-10 03:00:00",0,"april-may"
6962181067,"2016-05-10 04:00:00",0,"april-may"
6962181067,"2016-05-10 05:00:00",0,"april-may"
6962181067,"2016-05-10 06:00:00",36,"april-may"
6962181067,"2016-05-10 07:00:00",2175,"april-may"
6962181067,"2016-05-10 08:00:00",445,"april-may"
6962181067,"2016-05-10 09:00:00",2491,"april-may"
6962181067,"2016-05-10 10:00:00",4269,"april-may"
6962181067,"2016-05-10 11:00:00",888,"april-may"
6962181067,"2016-05-10 12:00:00",129,"april-may"
6962181067,"2016-05-10 13:00:00",17,"april-may"
6962181067,"2016-05-10 14:00:00",122,"april-may"
6962181067,"2016-05-10 15:00:00",250,"april-may"
6962181067,"2016-05-10 16:00:00",1460,"april-may"
6962181067,"2016-05-10 17:00:00",1740,"april-may"
6962181067,"2016-05-10 18:00:00",750,"april-may"
6962181067,"2016-05-10 19:00:00",532,"april-may"
6962181067,"2016-05-10 20:00:00",0,"april-may"
6962181067,"2016-05-10 21:00:00",13,"april-may"
6962181067,"2016-05-10 22:00:00",72,"april-may"
6962181067,"2016-05-10 23:00:00",7,"april-may"
6962181067,"2016-05-11 00:00:00",0,"april-may"
6962181067,"2016-05-11 01:00:00",0,"april-may"
6962181067,"2016-05-11 02:00:00",0,"april-may"
6962181067,"2016-05-11 03:00:00",0,"april-may"
6962181067,"2016-05-11 04:00:00",0,"april-may"
6962181067,"2016-05-11 05:00:00",22,"april-may"
6962181067,"2016-05-11 06:00:00",0,"april-may"
6962181067,"2016-05-11 07:00:00",50,"april-may"
6962181067,"2016-05-11 08:00:00",713,"april-may"
6962181067,"2016-05-11 09:00:00",2873,"april-may"
6962181067,"2016-05-11 10:00:00",481,"april-may"
6962181067,"2016-05-11 11:00:00",403,"april-may"
6962181067,"2016-05-11 12:00:00",394,"april-may"
6962181067,"2016-05-11 13:00:00",0,"april-may"
6962181067,"2016-05-11 14:00:00",31,"april-may"
6962181067,"2016-05-11 15:00:00",421,"april-may"
6962181067,"2016-05-11 16:00:00",440,"april-may"
6962181067,"2016-05-11 17:00:00",152,"april-may"
6962181067,"2016-05-11 18:00:00",79,"april-may"
6962181067,"2016-05-11 19:00:00",265,"april-may"
6962181067,"2016-05-11 20:00:00",134,"april-may"
6962181067,"2016-05-11 21:00:00",156,"april-may"
6962181067,"2016-05-11 22:00:00",99,"april-may"
6962181067,"2016-05-11 23:00:00",9,"april-may"
6962181067,"2016-05-12 00:00:00",0,"april-may"
6962181067,"2016-05-12 01:00:00",41,"april-may"
6962181067,"2016-05-12 02:00:00",0,"april-may"
6962181067,"2016-05-12 03:00:00",0,"april-may"
6962181067,"2016-05-12 04:00:00",0,"april-may"
6962181067,"2016-05-12 05:00:00",0,"april-may"
6962181067,"2016-05-12 06:00:00",0,"april-may"
6962181067,"2016-05-12 07:00:00",0,"april-may"
6962181067,"2016-05-12 08:00:00",644,"april-may"
6962181067,"2016-05-12 09:00:00",585,"april-may"
6962181067,"2016-05-12 10:00:00",1599,"april-may"
6962181067,"2016-05-12 11:00:00",700,"april-may"
7007744171,"2016-04-12 00:00:00",0,"april-may"
7007744171,"2016-04-12 01:00:00",0,"april-may"
7007744171,"2016-04-12 02:00:00",0,"april-may"
7007744171,"2016-04-12 03:00:00",0,"april-may"
7007744171,"2016-04-12 04:00:00",0,"april-may"
7007744171,"2016-04-12 05:00:00",0,"april-may"
7007744171,"2016-04-12 06:00:00",881,"april-may"
7007744171,"2016-04-12 07:00:00",3855,"april-may"
7007744171,"2016-04-12 08:00:00",3383,"april-may"
7007744171,"2016-04-12 09:00:00",706,"april-may"
7007744171,"2016-04-12 10:00:00",972,"april-may"
7007744171,"2016-04-12 11:00:00",491,"april-may"
7007744171,"2016-04-12 12:00:00",153,"april-may"
7007744171,"2016-04-12 13:00:00",375,"april-may"
7007744171,"2016-04-12 14:00:00",123,"april-may"
7007744171,"2016-04-12 15:00:00",397,"april-may"
7007744171,"2016-04-12 16:00:00",1363,"april-may"
7007744171,"2016-04-12 17:00:00",914,"april-may"
7007744171,"2016-04-12 18:00:00",268,"april-may"
7007744171,"2016-04-12 19:00:00",291,"april-may"
7007744171,"2016-04-12 20:00:00",0,"april-may"
7007744171,"2016-04-12 21:00:00",0,"april-may"
7007744171,"2016-04-12 22:00:00",0,"april-may"
7007744171,"2016-04-12 23:00:00",0,"april-may"
7007744171,"2016-04-13 00:00:00",0,"april-may"
7007744171,"2016-04-13 01:00:00",0,"april-may"
7007744171,"2016-04-13 02:00:00",0,"april-may"
7007744171,"2016-04-13 03:00:00",0,"april-may"
7007744171,"2016-04-13 04:00:00",0,"april-may"
7007744171,"2016-04-13 05:00:00",7,"april-may"
7007744171,"2016-04-13 06:00:00",1329,"april-may"
7007744171,"2016-04-13 07:00:00",448,"april-may"
7007744171,"2016-04-13 08:00:00",5806,"april-may"
7007744171,"2016-04-13 09:00:00",1169,"april-may"
7007744171,"2016-04-13 10:00:00",281,"april-may"
7007744171,"2016-04-13 11:00:00",693,"april-may"
7007744171,"2016-04-13 12:00:00",332,"april-may"
7007744171,"2016-04-13 13:00:00",283,"april-may"
7007744171,"2016-04-13 14:00:00",163,"april-may"
7007744171,"2016-04-13 15:00:00",352,"april-may"
7007744171,"2016-04-13 16:00:00",1391,"april-may"
7007744171,"2016-04-13 17:00:00",229,"april-may"
7007744171,"2016-04-13 18:00:00",233,"april-may"
7007744171,"2016-04-13 19:00:00",89,"april-may"
7007744171,"2016-04-13 20:00:00",57,"april-may"
7007744171,"2016-04-13 21:00:00",0,"april-may"
7007744171,"2016-04-13 22:00:00",0,"april-may"
7007744171,"2016-04-13 23:00:00",0,"april-may"
7007744171,"2016-04-14 00:00:00",0,"april-may"
7007744171,"2016-04-14 01:00:00",0,"april-may"
7007744171,"2016-04-14 02:00:00",0,"april-may"
7007744171,"2016-04-14 03:00:00",0,"april-may"
7007744171,"2016-04-14 04:00:00",0,"april-may"
7007744171,"2016-04-14 05:00:00",0,"april-may"
7007744171,"2016-04-14 06:00:00",1349,"april-may"
7007744171,"2016-04-14 07:00:00",427,"april-may"
7007744171,"2016-04-14 08:00:00",4014,"april-may"
7007744171,"2016-04-14 09:00:00",627,"april-may"
7007744171,"2016-04-14 10:00:00",93,"april-may"
7007744171,"2016-04-14 11:00:00",772,"april-may"
7007744171,"2016-04-14 12:00:00",364,"april-may"
7007744171,"2016-04-14 13:00:00",25,"april-may"
7007744171,"2016-04-14 14:00:00",24,"april-may"
7007744171,"2016-04-14 15:00:00",366,"april-may"
7007744171,"2016-04-14 16:00:00",276,"april-may"
7007744171,"2016-04-14 17:00:00",157,"april-may"
7007744171,"2016-04-14 18:00:00",952,"april-may"
7007744171,"2016-04-14 19:00:00",1452,"april-may"
7007744171,"2016-04-14 20:00:00",238,"april-may"
7007744171,"2016-04-14 21:00:00",43,"april-may"
7007744171,"2016-04-14 22:00:00",0,"april-may"
7007744171,"2016-04-14 23:00:00",0,"april-may"
7007744171,"2016-04-15 00:00:00",0,"april-may"
7007744171,"2016-04-15 01:00:00",0,"april-may"
7007744171,"2016-04-15 02:00:00",0,"april-may"
7007744171,"2016-04-15 03:00:00",0,"april-may"
7007744171,"2016-04-15 04:00:00",0,"april-may"
7007744171,"2016-04-15 05:00:00",0,"april-may"
7007744171,"2016-04-15 06:00:00",934,"april-may"
7007744171,"2016-04-15 07:00:00",832,"april-may"
7007744171,"2016-04-15 08:00:00",832,"april-may"
7007744171,"2016-04-15 09:00:00",342,"april-may"
7007744171,"2016-04-15 10:00:00",741,"april-may"
7007744171,"2016-04-15 11:00:00",634,"april-may"
7007744171,"2016-04-15 12:00:00",319,"april-may"
7007744171,"2016-04-15 13:00:00",43,"april-may"
7007744171,"2016-04-15 14:00:00",24,"april-may"
7007744171,"2016-04-15 15:00:00",105,"april-may"
7007744171,"2016-04-15 16:00:00",168,"april-may"
7007744171,"2016-04-15 17:00:00",270,"april-may"
7007744171,"2016-04-15 18:00:00",29,"april-may"
7007744171,"2016-04-15 19:00:00",0,"april-may"
7007744171,"2016-04-15 20:00:00",0,"april-may"
7007744171,"2016-04-15 21:00:00",0,"april-may"
7007744171,"2016-04-15 22:00:00",0,"april-may"
7007744171,"2016-04-15 23:00:00",0,"april-may"
7007744171,"2016-04-16 00:00:00",0,"april-may"
7007744171,"2016-04-16 01:00:00",0,"april-may"
7007744171,"2016-04-16 02:00:00",0,"april-may"
7007744171,"2016-04-16 03:00:00",0,"april-may"
7007744171,"2016-04-16 04:00:00",0,"april-may"
7007744171,"2016-04-16 05:00:00",0,"april-may"
7007744171,"2016-04-16 06:00:00",70,"april-may"
7007744171,"2016-04-16 07:00:00",662,"april-may"
